SKU,Item Name,Category,Country,Brand,CY Sales (YTD),PY Sales (YTD),YoY Sales %,CY Revenue (YTD),Weekly Run Rate,Monthly Target,Weekly Target,Annual Target,Expected YTD,YTD Variance,Sales Pace %,Sales Health,Remaining Target,Req. Weekly Sales,Req. Monthly Sales,Effort Multiplier,Total Stock,TWC Stock,Bonded Stock,Stock Coverage (Mo),Stock Coverage (Wk),TWC Coverage (Mo),TWC Coverage (Wk),Wks Until Stockout,Stockout Risk,Bonded Reorder,TWC Reorder,Bonded Est. Reorder Qty,TWC Est. Reorder Qty,CY Purchases,PY Purchases,Stock Turnover
036-001,Paul Cluver Sauv Blanc 2024,White wine,South Africa,Paul Cluver,82.0,42.0,0.9523809523809523,2257500.0,10.25,28.5,6.576923076923077,342.0,52.61538461538461,29.384615384615387,0.5584795321637428,Ahead,260.0,5.909090909090909,25.606060606060606,0.8984582668793195,65,65,0,1.4664634146341464,6.341463414634147,1.4664634146341464,6.341463414634147,6.341463414634147,MEDIUM,REORDER,,386.0,0.0,0.0,0.0,0.9659863945578231
036-002,Paul Cluver PInot Noir Village 2024,Red wine,South Africa,Paul Cluver,33.0,90.0,-0.6333333333333333,1047300.0,4.125,62.09999999999999,14.330769230769228,745.1999999999998,114.64615384615382,-81.64615384615382,-0.7121578099838969,Critical,712.1999999999998,16.186363636363634,70.14090909090908,1.1294832381788904,11,11,0,0.6166666666666666,2.6666666666666665,0.6166666666666666,2.6666666666666665,2.6666666666666665,MEDIUM,REORDER,REORDER,171.0,171.0,0.0,0.0,1.4318181818181819
036-003,Paul Cluver Pinot Estate 2014,Red wine,South Africa,Paul Cluver,0.0,0.0,,0.0,0.0,0.2,0.04615384615384616,2.4000000000000004,0.3692307692307693,-0.3692307692307693,-1.0,Critical,2.4000000000000004,0.05454545454545456,0.23636363636363641,1.1818181818181819,33,33,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
036-004,Paul Cluver Noble 2020,Dessert wine,South Africa,Paul Cluver,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
036-005,Paul Cluver Riesling 2025,White wine,South Africa,Paul Cluver,24.0,14.0,0.7142857142857143,752400.0,3.0,10.5,2.423076923076923,126.0,19.384615384615383,4.615384615384617,0.2380952380952382,Ahead,102.0,2.3181818181818183,10.045454545454547,0.9567099567099568,116,51,65,8.941666666666668,38.666666666666664,3.9312500000000004,17.0,38.666666666666664,,,,0.0,0.0,0.0,0.0,0.6
036-006,Paul Cluver Chardonnay Village 2020,White wine,South Africa,Paul Cluver,27.0,0.0,,365849.0,3.375,2.6999999999999997,0.6230769230769231,32.4,4.984615384615385,22.015384615384615,4.416666666666667,Ahead,5.399999999999999,0.1227272727272727,0.5318181818181816,0.19696969696969693,0,0,0,0.0,0.0,0.0,0.0,0.0,MEDIUM,REORDER,REORDER,149.0,149.0,0.0,0.0,1.3333333333333333
037-001,Darling Cellars Red,Red wine,South Africa,Darling Cellar,9.0,43.0,-0.7906976744186046,151950.0,1.125,41.4,9.553846153846154,496.79999999999995,76.43076923076923,-67.43076923076923,-0.8822463768115942,Critical,487.79999999999995,11.086363636363636,48.04090909090909,1.1604084321475625,89,89,0,18.294444444444444,79.11111111111111,18.294444444444444,79.11111111111111,79.11111111111111,,,,0.0,0.0,0.0,0.0,0.15306122448979592
037-002,Darling Cellars Rose',Rosé wine,South Africa,Darling Cellar,29.0,36.0,-0.19444444444444445,453850.0,3.625,14.6,3.369230769230769,175.2,26.95384615384615,2.0461538461538495,0.07591324200913256,On Track,146.2,3.3227272727272723,14.398484848484847,0.9861975923619759,96,1,95,6.124137931034483,26.482758620689655,0.06379310344827586,0.27586206896551724,26.482758620689655,,,REORDER,0.0,159.0,0.0,0.0,0.232
037-003,Darling Cellars White,White wine,South Africa,Darling Cellar,48.0,42.0,0.14285714285714285,751200.0,6.0,38.7,8.930769230769231,464.40000000000003,71.44615384615385,-23.446153846153848,-0.3281653746770026,Critical,416.40000000000003,9.463636363636365,41.009090909090915,1.059666431759455,180,93,87,6.937500000000001,30.0,3.584375,15.5,30.0,,,,0.0,0.0,0.0,0.0,0.21052631578947367
038-001,Thelema Sutherland Syrah 2021,Red wine,South Africa,Thelema,12.0,30.0,-0.6,590400.0,1.5,8.1,1.869230769230769,97.19999999999999,14.953846153846152,-2.9538461538461522,-0.19753086419753077,Behind,85.19999999999999,1.936363636363636,8.390909090909089,1.0359147025813693,47,19,28,7.245833333333334,31.333333333333332,2.9291666666666667,12.666666666666666,31.333333333333332,,,,0.0,0.0,0.0,0.0,0.2033898305084746
038-002,Thelema Merlot 2021,Red wine,South Africa,Thelema,12.0,3.0,3.0,620100.0,1.5,6.699999999999999,1.546153846153846,80.39999999999999,12.369230769230768,-0.3692307692307679,-0.029850746268656615,On Track,68.39999999999999,1.5545454545454545,6.736363636363635,1.005427408412483,23,23,0,3.545833333333334,15.333333333333334,3.545833333333334,15.333333333333334,15.333333333333334,HIGH,REORDER,,43.0,0.0,0.0,0.0,0.8571428571428571
038-003,Thelema Vin de Hel 2022,Dessert wine,South Africa,Thelema,32.0,6.0,4.333333333333333,1302400.0,4.0,5.1,1.1769230769230767,61.199999999999996,9.415384615384614,22.584615384615386,2.3986928104575167,Ahead,29.199999999999996,0.6636363636363636,2.8757575757575755,0.5638740344622698,3,3,0,0.17343750000000002,0.75,0.17343750000000002,0.75,0.75,MEDIUM,REORDER,REORDER,173.0,173.0,0.0,0.0,0.9142857142857143
038-004,Thelema Mountain Red 2019,Red wine,South Africa,Thelema,48.0,1.0,47.0,840000.0,6.0,7.0,1.6153846153846154,84.0,12.923076923076923,35.07692307692308,2.7142857142857144,Ahead,36.0,0.8181818181818182,3.5454545454545454,0.5064935064935066,23,23,0,0.8864583333333335,3.8333333333333335,0.8864583333333335,3.8333333333333335,3.8333333333333335,MEDIUM,REORDER,REORDER,241.0,241.0,0.0,0.0,0.8450704225352113
038-005,Thelema Ed's Chardonnay 2019,White wine,South Africa,Thelema,2.0,12.0,-0.8333333333333334,134745.0,0.25,6.399999999999999,1.4769230769230766,76.79999999999998,11.815384615384612,-9.815384615384612,-0.8307291666666666,Critical,74.79999999999998,1.6999999999999995,7.3666666666666645,1.1510416666666665,64,64,0,59.20000000000001,256.0,59.20000000000001,256.0,256.0,,,,0.0,0.0,0.0,0.0,0.12121212121212122
038-006,Thelema Cabernet Sauvignon 2014,Red wine,South Africa,Thelema,0.0,0.0,,0.0,0.0,16.7,3.8538461538461535,200.39999999999998,30.830769230769228,-30.830769230769228,-1.0,Critical,200.39999999999998,4.554545454545454,19.73636363636363,1.1818181818181817,4,4,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
038-007,Thelema Sutherland Cabernet 2017,Red wine,South Africa,Thelema,0.0,0.0,,0.0,0.0,7.0,1.6153846153846154,84.0,12.923076923076923,-12.923076923076923,-1.0,Critical,84.0,1.9090909090909092,8.272727272727273,1.1818181818181819,1,1,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
038-008,Thelema Riesling 2019,White wine,South Africa,Thelema,7.0,7.0,0.0,285380.0,0.875,5.600000000000001,1.2923076923076926,67.20000000000002,10.33846153846154,-3.338461538461541,-0.3229166666666668,Critical,60.20000000000002,1.3681818181818186,5.9287878787878805,1.0587121212121213,117,53,64,30.92142857142857,133.71428571428572,14.007142857142858,60.57142857142857,133.71428571428572,,,,0.0,0.0,0.0,0.0,0.056451612903225805
038-009,Thelema Chardonnay *VINTAGE*,Red wine,South Africa,Thelema,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
038-010,Thelema Rabelais *VINTAGE*,Red wine,South Africa,Thelema,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
038-011,Thelema The Mint Cabernet Sauvignon *VINTAGE*,Red wine,South Africa,Thelema,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
039-001,Man Cabernet Sauvignon 2023,Red wine,South Africa,MAN Vintners,7.0,78.0,-0.9102564102564102,186298.0,0.875,58.7,13.546153846153848,704.4000000000001,108.36923076923078,-101.36923076923078,-0.9354060193072118,Critical,697.4000000000001,15.850000000000001,68.68333333333334,1.1700738216922202,137,54,83,36.207142857142856,156.57142857142858,14.271428571428572,61.714285714285715,156.57142857142858,,,,0.0,0.0,0.0,0.0,0.5069444444444444
039-002,Man Chardonnay 2024,White wine,South Africa,MAN Vintners,29.0,261.0,-0.8888888888888888,682196.0,3.625,94.3,21.76153846153846,1131.6,174.09230769230768,-145.09230769230768,-0.8334217037822552,Critical,1102.6,25.05909090909091,108.58939393939393,1.151531218869501,189,189,0,12.056896551724138,52.13793103448276,12.056896551724138,52.13793103448276,52.13793103448276,,,,0.0,0.0,0.0,210.0,0.14678899082568808
039-003,Man Pinotage 2023,Red wine,South Africa,MAN Vintners,83.0,198.0,-0.5808080808080808,1914400.0,10.375,86.19999999999999,19.89230769230769,1034.3999999999999,159.1384615384615,-76.13846153846151,-0.47844160866202623,Critical,951.3999999999999,21.62272727272727,93.69848484848484,1.0869893833930957,140,17,123,3.1204819277108435,13.493975903614459,0.37891566265060245,1.6385542168674698,13.493975903614459,HIGH,REORDER,REORDER,317.0,440.0,0.0,0.0,1.5022421524663676
039-004,Man Merlot 2023,Red wine,South Africa,MAN Vintners,152.0,120.0,0.26666666666666666,3439200.0,19.0,50.2,11.584615384615386,602.4000000000001,92.67692307692309,59.32307692307691,0.640106241699867,Ahead,450.4000000000001,10.236363636363638,44.357575757575766,0.8836170469636605,42,42,0,0.5111842105263158,2.210526315789474,0.5111842105263158,2.210526315789474,2.210526315789474,MEDIUM,REORDER,REORDER,794.0,794.0,0.0,0.0,1.865979381443299
039-005,Man Chenin Blanc 2025,White wine,South Africa,MAN Vintners,12.0,55.0,-0.7818181818181819,264000.0,1.5,31.1,7.176923076923078,373.20000000000005,57.415384615384625,-45.415384615384625,-0.7909967845659164,Critical,361.20000000000005,8.20909090909091,35.572727272727285,1.143817597193803,6,6,0,0.925,4.0,0.925,4.0,4.0,MEDIUM,REORDER,REORDER,60.0,60.0,0.0,0.0,0.6666666666666666
039-006,Man Sauvignon 2025,White wine,South Africa,MAN Vintners,97.0,217.0,-0.5529953917050692,2247898.0,12.125,98.39999999999999,22.707692307692305,1180.8,181.66153846153844,-84.66153846153844,-0.4660399728997289,Critical,1083.8,24.63181818181818,106.73787878787878,1.0847345405272235,113,17,96,2.155154639175258,9.31958762886598,0.32422680412371135,1.402061855670103,9.31958762886598,MEDIUM,REORDER,REORDER,421.0,517.0,0.0,0.0,1.6333333333333333
039-007,Man Shiraz 2022,Red wine,South Africa,MAN Vintners,21.0,26.0,-0.19230769230769232,502800.0,2.625,14.7,3.392307692307692,176.39999999999998,27.138461538461534,-6.138461538461534,-0.22619047619047608,Behind,155.39999999999998,3.5318181818181813,15.304545454545453,1.0411255411255411,94,83,11,8.280952380952382,35.80952380952381,7.311904761904763,31.61904761904762,35.80952380952381,,,,0.0,0.0,0.0,0.0,0.5478260869565217
040-001,Glenelly Cabernet Sauvignon 2021,Red wine,South Africa,Glenelly,82.0,55.0,0.4909090909090909,3126512.0,10.25,32.0,7.384615384615385,384.0,59.07692307692308,22.92307692307692,0.38802083333333326,Ahead,302.0,6.863636363636363,29.74242424242424,0.9294507575757575,17,17,0,0.38353658536585367,1.6585365853658536,0.38353658536585367,1.6585365853658536,1.6585365853658536,MEDIUM,REORDER,REORDER,434.0,434.0,0.0,0.0,1.6767676767676767
040-002,Glenelly Merlot 2020,Red wine,South Africa,Glenelly,43.0,0.0,,1756443.0,5.375,9.9,2.284615384615385,118.80000000000001,18.27692307692308,24.72307692307692,1.3526936026936023,Ahead,75.80000000000001,1.7227272727272729,7.465151515151516,0.7540557086011631,24,24,0,1.0325581395348837,4.465116279069767,1.0325581395348837,4.465116279069767,4.465116279069767,MEDIUM,REORDER,,213.0,0.0,0.0,0.0,0.9552238805970149
040-003,Glenelly Syrah 2020,Red wine,South Africa,Glenelly,0.0,0.0,,0.0,0.0,15.6,3.5999999999999996,187.2,28.799999999999997,-28.799999999999997,-1.0,Critical,187.2,4.254545454545454,18.436363636363634,1.1818181818181819,18,18,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
040-004,Glenelly Chardonnay 2022,White wine,South Africa,Glenelly,56.0,6.0,8.333333333333334,1721200.0,7.0,15.4,3.553846153846154,184.8,28.430769230769233,27.569230769230767,0.9696969696969695,Ahead,128.8,2.9272727272727277,12.684848484848487,0.8236914600550965,0,0,0,0.0,0.0,0.0,0.0,0.0,MEDIUM,REORDER,REORDER,308.0,308.0,0.0,0.0,1.1071428571428572
040-005,Glenelly Estate Reseve Red,Red wine,South Africa,Glenelly,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
040-006,Glenelly Lady May,Red wine,South Africa,Glenelly,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
041-001,L'Ormarins Brut,Sparkling wine,South Africa,L'Ormarins,25.0,36.0,-0.3055555555555556,1234600.0,3.125,20.1,4.638461538461539,241.20000000000002,37.10769230769231,-12.10769230769231,-0.326285240464345,Critical,216.20000000000002,4.913636363636364,21.292424242424243,1.0593245891753353,2,2,0,0.14800000000000002,0.64,0.14800000000000002,0.64,0.64,MEDIUM,REORDER,REORDER,136.0,136.0,0.0,0.0,1.3703703703703705
041-002,L'Ormarins Rose',Sparkling wine,South Africa,L'Ormarins,16.0,30.0,-0.4666666666666667,718400.0,2.0,28.4,6.553846153846153,340.79999999999995,52.43076923076922,-36.43076923076922,-0.6948356807511736,Critical,324.79999999999995,7.381818181818181,31.987878787878785,1.126333760136577,0,0,0,0.0,0.0,0.0,0.0,0.0,MEDIUM,REORDER,REORDER,88.0,88.0,0.0,0.0,1.0
041-003,L'Ormarins Port 2022,Port wine,South Africa,L'Ormarins,18.0,3.0,5.0,1108200.0,2.25,2.9,0.6692307692307692,34.8,5.3538461538461535,12.646153846153847,2.362068965517242,Ahead,16.799999999999997,0.3818181818181818,1.6545454545454543,0.5705329153605015,11,11,0,1.1305555555555555,4.888888888888889,1.1305555555555555,4.888888888888889,4.888888888888889,MEDIUM,REORDER,,88.0,0.0,0.0,0.0,0.6206896551724138
042-001,Kaapzicht Chenin Blanc 2024,White wine,South Africa,KaapzIcht,87.0,133.0,-0.3458646616541353,2117250.0,10.875,56.9,13.13076923076923,682.8,105.04615384615384,-18.046153846153842,-0.17179261862917397,Behind,595.8,13.54090909090909,58.677272727272715,1.0312350215689405,89,16,73,1.892528735632184,8.183908045977011,0.34022988505747126,1.471264367816092,8.183908045977011,MEDIUM,REORDER,REORDER,390.0,463.0,0.0,0.0,1.6534090909090908
042-002,Kaapzicht Sauvignon Blanc 2024,White wine,South Africa,KaapzIcht,2.0,32.0,-0.9375,66949.0,0.25,33.2,7.661538461538462,398.40000000000003,61.292307692307695,-59.292307692307695,-0.9673694779116466,Critical,396.40000000000003,9.00909090909091,39.03939393939394,1.1758853596202994,7,7,0,6.4750000000000005,28.0,6.4750000000000005,28.0,28.0,,,,0.0,0.0,0.0,0.0,0.2222222222222222
042-003,Kaapzicht Bottelary Hills (Bin 3) 2022,Red wine,South Africa,KaapzIcht,48.0,74.0,-0.35135135135135137,1795500.0,6.0,31.4,7.246153846153845,376.79999999999995,57.96923076923076,-9.969230769230762,-0.17197452229299354,Behind,328.79999999999995,7.472727272727272,32.381818181818176,1.0312680949623625,103,31,72,3.969791666666667,17.166666666666668,1.1947916666666667,5.166666666666667,17.166666666666668,HIGH,REORDER,,161.0,0.0,0.0,0.0,1.5496688741721854
042-005,Kaapzicht Skraalhans Pinotage 2022,Red wine,South Africa,KaapzIcht,0.0,0.0,,0.0,0.0,12.2,2.815384615384615,146.39999999999998,22.52307692307692,-22.52307692307692,-1.0,Critical,146.39999999999998,3.3272727272727267,14.418181818181816,1.1818181818181817,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
042-006,Kaapzicht Pinot Noir 2016,Red wine,South Africa,KaapzIcht,3.0,0.0,,81300.0,0.375,0.3,0.06923076923076922,3.5999999999999996,0.5538461538461538,2.4461538461538463,4.416666666666668,Ahead,0.5999999999999996,0.013636363636363629,0.059090909090909055,0.19696969696969688,13,13,0,8.016666666666667,34.666666666666664,8.016666666666667,34.666666666666664,34.666666666666664,,,,0.0,0.0,0.0,0.0,0.1875
042-007,Kaapzicht Skemerlig Cabernet Sauvignon 2016,Red wine,South Africa,KaapzIcht,0.0,0.0,,0.0,0.0,0.2,0.04615384615384616,2.4000000000000004,0.3692307692307693,-0.3692307692307693,-1.0,Critical,2.4000000000000004,0.05454545454545456,0.23636363636363641,1.1818181818181819,19,19,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
042-008,Kaapzicht Skuinsberg Cinsault 2020,Red wine,South Africa,KaapzIcht,0.0,0.0,,0.0,0.0,1.1,0.2538461538461539,13.200000000000001,2.030769230769231,-2.030769230769231,-1.0,Critical,13.200000000000001,0.30000000000000004,1.3,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
042-009,Kaapzicht Pinotage Rose' 2024,Rosé wine,South Africa,KaapzIcht,45.0,49.0,-0.08163265306122448,1116350.0,5.625,31.3,7.223076923076923,375.6,57.784615384615385,-12.784615384615385,-0.22124600638977637,Behind,330.6,7.513636363636365,32.55909090909091,1.0402265466163232,99,99,0,4.07,17.6,4.07,17.6,17.6,,REORDER,,149.0,0.0,0.0,0.0,0.5208333333333334
042-012,Kaapzicht Steytler 1947 2022,White wine,South Africa,KaapzIcht,0.0,0.0,,0.0,0.0,1.2,0.2769230769230769,14.399999999999999,2.215384615384615,-2.215384615384615,-1.0,Critical,14.399999999999999,0.3272727272727272,1.418181818181818,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
042-013,Kaapzicht Rooiland Pinotage 2021,Red wine,South Africa,KaapzIcht,3.0,0.0,,194068.0,0.375,0.7000000000000001,0.16153846153846155,8.4,1.2923076923076924,1.7076923076923076,1.3214285714285714,Ahead,5.4,0.12272727272727274,0.5318181818181819,0.7597402597402598,14,14,0,8.633333333333335,37.333333333333336,8.633333333333335,37.333333333333336,37.333333333333336,,,,0.0,0.0,0.0,0.0,0.17647058823529413
043-001,Bosman Adama Red 2021,Red wine,South Africa,Bosman,0.0,0.0,,0.0,0.0,5.399999999999999,1.2461538461538457,64.79999999999998,9.969230769230766,-9.969230769230766,-1.0,Critical,64.79999999999998,1.4727272727272724,6.38181818181818,1.181818181818182,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
043-002,Bosman Gen. 8 Cabernet Sauvignon 2023,Red wine,South Africa,Bosman,45.0,49.0,-0.08163265306122448,1137600.0,5.625,24.4,5.63076923076923,292.79999999999995,45.04615384615384,-0.04615384615384244,-0.0010245901639343439,On Track,247.79999999999995,5.631818181818181,24.404545454545453,1.0001862891207154,59,59,0,2.425555555555556,10.488888888888889,2.425555555555556,10.488888888888889,10.488888888888889,MEDIUM,REORDER,,189.0,0.0,0.0,0.0,1.0096153846153846
043-003,Bosman Gen. 8 Shiraz 2024,Red wine,South Africa,Bosman,111.0,62.0,0.7903225806451613,2944800.0,13.875,34.7,8.007692307692308,416.40000000000003,64.06153846153846,46.93846153846154,0.7327089337175793,Ahead,305.40000000000003,6.940909090909091,30.077272727272728,0.8667801938695311,8,8,0,0.13333333333333333,0.5765765765765766,0.13333333333333333,0.5765765765765766,0.5765765765765766,MEDIUM,REORDER,REORDER,603.0,603.0,0.0,0.0,2.2436974789915967
043-004,"Bosman Generation 8 Chardonnay,#VINTAGE#",Red wine,South Africa,Bosman,0.0,0.0,,0.0,0.0,2.2,0.5076923076923078,26.400000000000002,4.061538461538462,-4.061538461538462,-1.0,Critical,26.400000000000002,0.6000000000000001,2.6,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
043-005,"Bosman Generation 8 Chenin Blanc,#VINTAGE#",Wine,South Africa,Bosman,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
043-008,Bosman Nero 2019,Red wine,South Africa,Bosman,0.0,0.0,,0.0,0.0,1.0,0.23076923076923078,12.0,1.8461538461538463,-1.8461538461538463,-1.0,Critical,12.0,0.2727272727272727,1.1818181818181817,1.1818181818181817,14,12,2,,,,,,,,,0.0,0.0,0.0,0.0,0.0
044-001,Cederberg Cape Atlantic Sauvignon 2024,White wine,South Africa,Cederberg,85.0,127.0,-0.33070866141732286,1998503.0,10.625,61.3,14.146153846153844,735.5999999999999,113.16923076923075,-28.16923076923075,-0.24891245241979323,Behind,650.5999999999999,14.786363636363633,64.07424242424241,1.0452568095308714,234,193,41,5.092941176470588,22.023529411764706,4.200588235294118,18.16470588235294,22.023529411764706,,,,0.0,0.0,0.0,0.0,0.7366771159874608
044-002,Cederberg Cape Atlantic Merlot 2023,Red wine,South Africa,Cederberg,84.0,150.0,-0.44,2063400.0,10.5,65.89999999999999,15.207692307692307,790.8,121.66153846153846,-37.661538461538456,-0.3095599393019727,Critical,706.8,16.063636363636363,69.60909090909091,1.0562836253276313,140,140,0,3.0833333333333335,13.333333333333334,3.0833333333333335,13.333333333333334,13.333333333333334,HIGH,REORDER,,322.0,0.0,0.0,0.0,1.0446428571428572
044-004,Cederberg Shiraz 2019,Red wine,South Africa,Cederberg,0.0,0.0,,0.0,0.0,0.4,0.09230769230769233,4.800000000000001,0.7384615384615386,-0.7384615384615386,-1.0,Critical,4.800000000000001,0.10909090909090911,0.47272727272727283,1.1818181818181819,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,
044-005,Cederberg Chenin 2022,White wine,South Africa,Cederberg,2.0,6.0,-0.6666666666666666,54200.0,0.25,2.3,0.5307692307692308,27.599999999999998,4.246153846153846,-2.246153846153846,-0.5289855072463768,Critical,25.599999999999998,0.5818181818181818,2.521212121212121,1.0961791831357048,0,0,0,0.0,0.0,0.0,0.0,0.0,MEDIUM,REORDER,REORDER,11.0,11.0,0.0,0.0,2.0
044-006,Cederberg Bukettraube 2018,White wine,South Africa,Cederberg,2.0,0.0,,0.0,0.25,0.09999999999999999,0.023076923076923075,1.2,0.1846153846153846,1.8153846153846154,9.833333333333334,Ahead,0.0,0.0,0.0,0.0,5,5,0,4.625000000000001,20.0,4.625000000000001,20.0,20.0,,REORDER,,6.0,0.0,0.0,0.0,0.2857142857142857
044-007,Cederberg Merlot Shiraz 2017,Red wine,South Africa,Cederberg,0.0,0.0,,0.0,0.0,0.09999999999999999,0.023076923076923075,1.2,0.1846153846153846,-0.1846153846153846,-1.0,Critical,1.2,0.02727272727272727,0.11818181818181818,1.1818181818181819,2,2,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
044-010,Cederberg Cabernet Sauvignon 2020,Red wine,South Africa,Cederberg,0.0,0.0,,0.0,0.0,4.2,0.9692307692307693,50.400000000000006,7.753846153846155,-7.753846153846155,-1.0,Critical,50.400000000000006,1.1454545454545455,4.963636363636364,1.1818181818181817,18,18,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
044-012,Cederberg Ghost Corner Pinot Noir 2024,Red wine,South Africa,Cederberg,18.0,11.0,0.6363636363636364,1525500.0,2.25,2.9,0.6692307692307692,34.8,5.3538461538461535,12.646153846153847,2.362068965517242,Ahead,16.799999999999997,0.3818181818181818,1.6545454545454543,0.5705329153605015,54,0,54,5.55,24.0,0.0,0.0,24.0,,,REORDER,0.0,99.0,0.0,0.0,1.0833333333333333
044-013,Cederberg Ghost Corner Sauvignon 2022,White wine,South Africa,Cederberg,0.0,0.0,,0.0,0.0,2.1,0.48461538461538467,25.200000000000003,3.8769230769230774,-3.8769230769230774,-1.0,Critical,25.200000000000003,0.5727272727272728,2.481818181818182,1.1818181818181817,12,0,12,,,,,,,,,0.0,0.0,0.0,0.0,0.0
045-001,Kanonkop Kadette Cape Blend 2023,Red wine,South Africa,Kanonkop,72.0,121.0,-0.4049586776859504,2269261.0,9.0,44.8,10.338461538461537,537.5999999999999,82.7076923076923,-10.707692307692298,-0.12946428571428562,Behind,465.5999999999999,10.58181818181818,45.854545454545445,1.023538961038961,90,6,84,2.3125,10.0,0.15416666666666667,0.6666666666666666,10.0,MEDIUM,REORDER,REORDER,306.0,390.0,0.0,0.0,1.0740740740740742
045-002,Kanonkop Estate Pinotage 2015,Red wine,South Africa,Kanonkop,9.0,30.0,-0.7,1001550.0,1.125,8.0,1.8461538461538463,96.0,14.76923076923077,-5.76923076923077,-0.39062500000000006,Critical,87.0,1.9772727272727273,8.568181818181818,1.0710227272727273,4,4,0,0.8222222222222222,3.5555555555555554,0.8222222222222222,3.5555555555555554,3.5555555555555554,MEDIUM,REORDER,REORDER,46.0,46.0,0.0,0.0,1.6153846153846154
045-003,Kanonkop Kadette Rose' 2022,Rosé wine,South Africa,Kanonkop,0.0,0.0,,0.0,0.0,32.3,7.453846153846153,387.59999999999997,59.630769230769225,-59.630769230769225,-1.0,Critical,387.59999999999997,8.809090909090909,38.17272727272727,1.1818181818181819,12,12,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
045-004,Kanonkop Kadette Pinotage 2023,Red wine,South Africa,Kanonkop,159.0,176.0,-0.09659090909090909,5401480.0,19.875,91.89999999999999,21.207692307692305,1102.8,169.66153846153844,-10.661538461538441,-0.06284004352557117,On Track,943.8,21.45,92.94999999999999,1.011425462459195,194,14,180,2.257232704402516,9.761006289308176,0.1628930817610063,0.7044025157232704,9.761006289308176,MEDIUM,REORDER,REORDER,681.0,861.0,0.0,0.0,1.368271954674221
045-005,Kanonkop Paul Sauer Magnum 2015,Red wine,South Africa,Kanonkop,0.0,0.0,,0.0,0.0,0.09999999999999999,0.023076923076923075,1.2,0.1846153846153846,-0.1846153846153846,-1.0,Critical,1.2,0.02727272727272727,0.11818181818181818,1.1818181818181819,9,9,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
045-006,Kanonkop Paul Sauer 2016,Red wine,South Africa,Kanonkop,0.0,0.0,,0.0,0.0,7.600000000000001,1.7538461538461543,91.20000000000002,14.030769230769234,-14.030769230769234,-1.0,Critical,91.20000000000002,2.072727272727273,8.981818181818184,1.1818181818181819,65,65,0,,,,,,,,,0.0,0.0,0.0,0.0,0.18461538461538463
045-007,Kanonkop Kadette Cape Blend Magnum 2019,Red wine,South Africa,Kanonkop,0.0,0.0,,0.0,0.0,0.3,0.06923076923076922,3.5999999999999996,0.5538461538461538,-0.5538461538461538,-1.0,Critical,3.5999999999999996,0.0818181818181818,0.3545454545454545,1.1818181818181819,3,3,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
045-008,Kanonkop Estate Pinotage Magnum 2015,Red wine,South Africa,Kanonkop,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4,4,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
045-009,Kanonkop Kadette Pinotage Magnum 2017,Red wine,South Africa,Kanonkop,0.0,0.0,,0.0,0.0,0.5,0.11538461538461539,6.0,0.9230769230769231,-0.9230769230769231,-1.0,Critical,6.0,0.13636363636363635,0.5909090909090908,1.1818181818181817,7,7,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0
